ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,STATUS,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR,ï»¿ANO_BO
2022.0,66,66/2022,10/01/2022 10.04,10/01/2022 10.04,09/01/2022,22.3,A NOITE,10/01/2022,10/01/2022 10.04,Desconhecida,Não,NÂO INFORMADO,Rua Ana Brum dos Santos,0.0,Topolândia,S.SEBASTIAO,SP,-23.69,-45.4167991,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,62111,62111/2022,10/01/2022 10.20,10/01/2022 10.20,09/01/2022,4.3,DE MADRUGADA,10/01/2022,10/01/2022 10.20,Desconhecida,Não,NÂO INFORMADO,ROTATORIA PRESIDENTE WASHIGNTON LUÍS,18.0,AREA RURAL,ROSEIRA,SP,-22.8923944,-45.30307272,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.ROSEIRA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,2.0,Apple,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,DDN0958,GO,S.ISABEL,Preta,VW/SAVEIRO 1.6 CS,2012.0,2012.0,CAMINHONETE,1.0,Motorola,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,DDN0958,GO,S.ISABEL,Preta,VW/SAVEIRO 1.6 CS,2012.0,2012.0,CAMINHONETE,2.0,Apple,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Motorola,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,2.0,Apple,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,DDN0958,GO,S.ISABEL,Preta,VW/SAVEIRO 1.6 CS,2012.0,2012.0,CAMINHONETE,1.0,Motorola,
2022.0,58,58/2022,10/01/2022 10.48,10/01/2022 10.48,29/12/2021,15.3,A TARDE,30/12/2021,10/01/2022 10.48,Desconhecida,Não,2707/2021 - 30201,RODOVIA SP 065,1.0,VILAGE,IGARATA,SP,-23.20373721,-46.12,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.ARUJA,DEL.POL.IGARATA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,DDN0958,GO,S.ISABEL,Preta,VW/SAVEIRO 1.6 CS,2012.0,2012.0,CAMINHONETE,2.0,Apple,
2022.0,37,37/2022,10/01/2022 10.46,10/01/2022 11.09,06/01/2022,20.45,A NOITE,10/01/2022,10/01/2022 10.46,Desconhecida,Não,NÂO INFORMADO,AVENIDA PEDRO ALVARES CABRAL,810.0,JARDIM PAULISTA,S.JOSE DOS CAMPOS,SP,-23.18847702,-45.87364303,Via pública,ENCAMINHAMENTO DP ÁREA DO FATO,01º D.P. S.JOSE DOS CAMPOS,02º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título I - Pessoa (arts. 121 a 154),Homicídio simples (art. 121),Tentado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Apple,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título I - Pessoa (arts. 121 a 154),Homicídio simples (art. 121),Tentado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,LG,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título I - Pessoa (arts. 121 a 154),Homicídio simples (art. 121),Tentado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,3.0,Outros,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título I - Pessoa (arts. 121 a 154),Homicídio simples (art. 121),Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Apple,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título I - Pessoa (arts. 121 a 154),Homicídio simples (art. 121),Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,LG,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título I - Pessoa (arts. 121 a 154),Homicídio simples (art. 121),Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,3.0,Outros,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Apple,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,LG,
2022.0,67,67/2022,10/01/2022 11.28,10/01/2022 11.28,06/01/2022,0.0,DE MADRUGADA,06/01/2022,10/01/2022 11.28,Desconhecida,Não,41/2022 - 40305,NÂO INFORMADO,0.0,BAREQUEÇABA,S.SEBASTIAO,SP,-23.17898976,-45.649605735,Residência,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. S.SEBASTIÃO,01º D.P. S.SEBASTIÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,3.0,Outros,
2022.0,33178,33178/2022,05/01/2022 20.12,10/01/2022 12.12,16/06/2020,14.2,EM HORA INCERTA,05/01/2022,05/01/2022 20.12,Desconhecida,Não,NÂO INFORMADO,PRAÇA DOM PEDRO II,5.0,SANTANA,PINDAMONHANGABA,SP,-23.17898976,-45.649605735,Outros,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.SEC.TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,XIAOMI,
2022.0,57,57/2022,10/01/2022 13.15,10/01/2022 13.43,09/01/2022,19.3,A NOITE,10/01/2022,10/01/2022 13.15,Desconhecida,Não,NÂO INFORMADO,PRAÇA LUÍS SIPÚLIO FILHO,60.0,PARQUE SANTO ANTONIO,JACAREI,SP,-23.30510716,-45.95714276,Via pública,BO PARA INVESTIGAÇÃO,03º D.P. JACAREI,03º D.P. JACAREI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Asus,
2022.0,240,240/2022,10/01/2022 14.47,10/01/2022 15.23,10/01/2022,10.3,PELA MANHÃ,10/01/2022,10/01/2022 14.47,Desconhecida,Não,NÂO INFORMADO,AVENIDA VILA VELHA,1019.0,ESTIVA,TAUBATE,SP,-23.01008757,-45.57197347,Centro Comerc./Empresarial,APRECIAÇÃO DO DELEGADO TITULAR,DEL.SEC.TAUBATE PLANTÃO,02º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,35904,35904/2022,06/01/2022 10.10,10/01/2022 17.26,04/01/2022,14.2,EM HORA INCERTA,06/01/2022,06/01/2022 10.10,Desconhecida,Não,NÂO INFORMADO,ESTRADA DO ARARIBA,207.0,SERTAO DO ARARIBA,UBATUBA,SP,-23.53516851,-45.24843824,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DELEGACIA ELETRONICA,DEL.POL.UBATUBA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,27,27/2022,10/01/2022 17.56,10/01/2022 17.56,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 17.56,Desconhecida,Não,NÂO INFORMADO,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Entrega de veículo localizado/apreendido,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Outros,
2022.0,27,27/2022,10/01/2022 17.56,10/01/2022 17.56,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 17.56,Desconhecida,Não,NÂO INFORMADO,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Entrega de veículo localizado/apreendido,Consumado,CYW1424,SP,S.JOSE DOS CAMPOS,Preta,I/TOYOTA HILUX CD4X4 SRV,2007.0,2008.0,CAMINHONETE,1.0,Outros,
2022.0,27,27/2022,10/01/2022 17.56,10/01/2022 17.56,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 17.56,Desconhecida,Não,NÂO INFORMADO,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Outros,
2022.0,27,27/2022,10/01/2022 17.56,10/01/2022 17.56,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 17.56,Desconhecida,Não,NÂO INFORMADO,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,CYW1424,SP,S.JOSE DOS CAMPOS,Preta,I/TOYOTA HILUX CD4X4 SRV,2007.0,2008.0,CAMINHONETE,1.0,Outros,
2022.0,28,28/2022,10/01/2022 18.05,10/01/2022 18.05,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 18.05,Desconhecida,Não,27/2022 - 130313,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Entrega de veículo localizado/apreendido,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Outros,
2022.0,28,28/2022,10/01/2022 18.05,10/01/2022 18.05,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 18.05,Desconhecida,Não,27/2022 - 130313,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Entrega de veículo localizado/apreendido,Consumado,CYW1424,SP,S.JOSE DOS CAMPOS,Preta,I/TOYOTA HILUX CD4X4 SRV,2007.0,2008.0,CAMINHONETE,1.0,Outros,
2022.0,28,28/2022,10/01/2022 18.05,10/01/2022 18.05,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 18.05,Desconhecida,Não,27/2022 - 130313,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Outros,
2022.0,28,28/2022,10/01/2022 18.05,10/01/2022 18.05,08/01/2022,17.5,A TARDE,10/01/2022,10/01/2022 18.05,Desconhecida,Não,27/2022 - 130313,Avenida Nacib Simão,160.0,Minas Gerais,S.JOSE DOS CAMPOS,SP,-23.1499529,-45.9045373,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,04º D.P. S.JOSE DOS CAMPOS,04º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,Consumado,CYW1424,SP,S.JOSE DOS CAMPOS,Preta,I/TOYOTA HILUX CD4X4 SRV,2007.0,2008.0,CAMINHONETE,1.0,Outros,
2022.0,68958,68958/2022,11/01/2022 01.00,11/01/2022 01.00,10/01/2022,17.0,A TARDE,10/01/2022,11/01/2022 01.00,Desconhecida,Não,NÂO INFORMADO,RUA ADÉLIA DAVID SANTOS,235.0,DO BARRANCO,TAUBATE,SP,-23.17898976,-45.649605735,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. TAUBATE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,71011,71011/2022,11/01/2022 08.56,11/01/2022 08.57,10/01/2022,15.0,A TARDE,11/01/2022,11/01/2022 08.56,Desconhecida,Não,NÂO INFORMADO,ACESSO RODOVIA PRESIDENTE DUTRA (BR 116),100.0,EUGÊNIO DE MELO,S.JOSE DOS CAMPOS,SP,-23.16135407,-45.80384089,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,05º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,SAMSUNG,
2022.0,70545,70545/2022,11/01/2022 07.18,11/01/2022 09.43,10/01/2022,23.3,A NOITE,11/01/2022,11/01/2022 07.18,Desconhecida,Não,NÂO INFORMADO,RUA CECI,37.0,JARDIM SÃO JOSÉ - CENTRO,S.JOSE DOS CAMPOS,SP,-23.18907172,-45.87341644,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,XIAOMI,
2022.0,39,39/2022,11/01/2022 09.44,11/01/2022 09.51,10/01/2022,21.0,A NOITE,11/01/2022,11/01/2022 09.44,Desconhecida,Não,NÂO INFORMADO,RUA EXPEDICIONÁRIO PEDRO PAULO MOREIRA,10.0,JARDIM PITORESCO,JACAREI,SP,-23.30978004,-45.93916907,Via pública,BO PARA INVESTIGAÇÃO,01º D.P. JACAREI,01º D.P. JACAREI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,71970,71970/2022,11/01/2022 10.48,11/01/2022 10.49,10/01/2022,23.3,A NOITE,11/01/2022,11/01/2022 10.48,Desconhecida,Não,NÂO INFORMADO,RUA CECI,86.0,JARDIM SÃO JOSÉ - CENTRO,S.JOSE DOS CAMPOS,SP,-23.18937719,-45.8730881,Via Pública,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. S.JOSE DOS CAMPOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,APPLE,
2022.0,271,271/2022,11/01/2022 11.35,11/01/2022 11.35,11/01/2022,3.3,DE MADRUGADA,11/01/2022,11/01/2022 11.35,Desconhecida,Não,NÂO INFORMADO,AVENIDA SANSAO PERES DE ANDRADE,50.0,JARDIM PARARANGABA,S.JOSE DOS CAMPOS,SP,-23.17012867,-45.80756174,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.SEC.TAUBATE PLANTÃO,06º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,NÂO INFORMADO,0.0,0.0,NÃO INFORMADO,1.0,Samsung,
2022.0,271,271/2022,11/01/2022 11.35,11/01/2022 11.35,11/01/2022,3.3,DE MADRUGADA,11/01/2022,11/01/2022 11.35,Desconhecida,Não,NÂO INFORMADO,AVENIDA SANSAO PERES DE ANDRADE,50.0,JARDIM PARARANGABA,S.JOSE DOS CAMPOS,SP,-23.17012867,-45.80756174,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.SEC.TAUBATE PLANTÃO,06º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,BWF6779,SP,TAUBATE,Branco,SCANIA/T112 HW 4X2S,1990.0,1990.0,CAMINHÃO TRATOR,1.0,Samsung,
2022.0,271,271/2022,11/01/2022 11.35,11/01/2022 11.35,11/01/2022,3.3,DE MADRUGADA,11/01/2022,11/01/2022 11.35,Desconhecida,Não,NÂO INFORMADO,AVENIDA SANSAO PERES DE ANDRADE,50.0,JARDIM PARARANGABA,S.JOSE DOS CAMPOS,SP,-23.17012867,-45.80756174,Via pública,APRECIAÇÃO DO DELEGADO TITULAR,DEL.SEC.TAUBATE PLANTÃO,06º D.P. S.JOSE DOS CAMPOS,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,Consumado,DJF1159,SP,TAUBATE,Azul,R/RODOFORT SRR PL,2006.0,2006.0,SEMI-REBOQUE,1.0,Samsung,
